"rok","hodnota","jednotka","druh_vydaje","slozka_ochrany_zp","dotovana_cinnost"
2012,"0.0","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2012,"4.0661221E7","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2012,"0.0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2012,"3557746.09","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2012,"6.7066409447E8","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2012,"0.0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2012,"1.0428980742E8","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2012,"688712.52","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2012,"9.93018751E7","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2012,"69100.0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2012,"0.0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2012,"5.915921351E8","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2012,"8.53297907051E9","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2012,"0.0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2012,"358059.6","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2012,"791246.81","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2012,"0.0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2012,"262254.65","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2012,"4.607453604E7","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2012,"173796.43","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2012,"0.0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2012,"4.326677885E7","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2012,"1.090185962E7","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2012,"0.0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2012,"0.0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2012,"1740220.39","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2012,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2012,"2322893.13","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2012,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2012,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2012,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2012,"2.2924431188E8","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2012,"1522312.6","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2012,"2381442.37","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2012,"2.916000834E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2012,"6110513.72","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2012,"0.0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2012,"8120632.95","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2012,"4.94957555E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2012,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2012,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2012,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2012,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2012,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2012,"0.0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2012,"0.0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2012,"7212659.69","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2012,"0.0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2012,"0.0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2012,"832811.0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2012,"295351.0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2012,"1.818588182E7","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2013,"739109.32","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2013,"0.0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2013,"29379.73","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2013,"39857.4","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2013,"1098188.97","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2013,"0.0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2013,"40510.33","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2013,"53095.55","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2013,"301696.0","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2013,"0.0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2013,"1157430.0","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2013,"706913.17","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2013,"0.0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2013,"0.0","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2013,"4822935.29","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2013,"5445.0","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2013,"3.27845E7","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2013,"7110904.02","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2013,"1200.0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2013,"1000.0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2013,"0.0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2013,"1879473.5","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2013,"31172.81","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2013,"347361.03","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2013,"0.0","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2013,"0.0","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2013,"0.0","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2013,"9.430534742E7","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2013,"0.0","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2013,"7907213.03","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2013,"6.372962655E7","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2013,"1633797.73","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2013,"0.0","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2013,"1.646539981E7","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2013,"1.53123246E7","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2013,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2013,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2013,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2013,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2013,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2013,"0.0","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2013,"0.0","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2013,"5.1310803372E8","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2013,"93652.0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2013,"0.0","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2013,"2.3795509E7","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2013,"0.0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2013,"1907825.76","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2013,"4.6886203656E8","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2013,"0.0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2013,"1.2479477682E8","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2013,"914420.88","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2013,"1.5197249922E8","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2013,"2.992895386E7","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2013,"2.621610752E7","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2013,"8.864978483E7","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2013,"4.1964949989E8","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2013,"0.0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2013,"1435611.0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2013,"5.7170218E7","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2013,"0.0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2013,"57297.11","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2013,"5.560299904E7","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2013,"594355.5","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2013,"0.0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2013,"4.97724851E7","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2013,"828436.15","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2013,"47703.93","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2013,"0.0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2013,"0.0","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2013,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2013,"580619.06","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2013,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2013,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2013,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2013,"2.4118034308E8","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2013,"2311504.69","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2013,"5586715.35","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2013,"2.112420143E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2013,"5387066.37","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2013,"0.0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2013,"4929144.68","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2013,"3.353860096E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2013,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
